,name_origen,name_destino,COMARCA_origen,COMARCA_destino,cat,WORK,FREQUENT,viajes,car,transit,walk,viajes_km,car_km,transit_km,walk_km
1461,Astigarraga,Donostia,DONOSTIALDEA,DONOSTIALDEA,<25,0,0,3855.866,2699.1062,1156.7598,0.0,16450.154,11515.1078,4935.0462,0.0
1462,Astigarraga,Donostia,DONOSTIALDEA,DONOSTIALDEA,<25,0,1,20293.967,14205.776899999999,6088.1901,0.0,79549.958,55684.9706,23864.987399999998,0.0
1463,Astigarraga,Donostia,DONOSTIALDEA,DONOSTIALDEA,<25,1,0,7669.369,5368.5583,2300.8107,0.0,32681.749,22877.224299999998,9804.5247,0.0
1464,Astigarraga,Donostia,DONOSTIALDEA,DONOSTIALDEA,<25,1,1,1603.006,1122.1042,480.9018,0.0,7039.796,4927.8571999999995,2111.9388,0.0
1465,Astigarraga,Eibar,DONOSTIALDEA,BAJO_DEBA,>25,0,1,13.408,11.396799999999999,2.0111999999999997,0.0,574.841,488.61485000000005,86.22615,0.0
1466,Astigarraga,Eibar,DONOSTIALDEA,BAJO_DEBA,>25,1,0,7.771,6.60535,1.1656499999999999,0.0,338.935,288.09475,50.84025,0.0
1467,Astigarraga,Eibar,DONOSTIALDEA,BAJO_DEBA,>25,1,1,2.143,1.82155,0.3214499999999999,0.0,86.003,73.10255000000001,12.90045,0.0
1468,Astigarraga,Elgoibar,DONOSTIALDEA,BAJO_DEBA,>25,0,0,63.104,53.6384,9.4656,0.0,2423.411,2059.8993499999997,363.51165,0.0
1469,Astigarraga,Elgoibar,DONOSTIALDEA,BAJO_DEBA,>25,0,1,24.612000000000002,20.9202,3.6918,0.0,922.4159999999999,784.0535999999998,138.36239999999998,0.0
1470,Astigarraga,Elgoibar,DONOSTIALDEA,BAJO_DEBA,>25,1,0,46.287,39.34395,6.9430499999999995,0.0,1715.196,1457.9166,257.2794,0.0
1471,Astigarraga,Elgoibar,DONOSTIALDEA,BAJO_DEBA,>25,1,1,9.983,8.48555,1.4974500000000002,0.0,375.447,319.12995,56.31705,0.0
1472,Astigarraga,Errenteria,DONOSTIALDEA,DONOSTIALDEA,<25,0,0,553.126,387.1882,165.93779999999998,0.0,2699.746,1889.8221999999998,809.9238,0.0
1473,Astigarraga,Errenteria,DONOSTIALDEA,DONOSTIALDEA,<25,0,1,1200.346,840.2422,360.1038,0.0,5551.104,3885.7727999999997,1665.3311999999999,0.0
1474,Astigarraga,Errenteria,DONOSTIALDEA,DONOSTIALDEA,<25,1,0,710.306,497.2142,213.0918,0.0,3441.649,2409.1542999999997,1032.4947,0.0
1475,Astigarraga,Errenteria,DONOSTIALDEA,DONOSTIALDEA,<25,1,1,163.505,114.45349999999999,49.0515,0.0,694.513,486.15909999999997,208.35389999999998,0.0
1476,Astigarraga,Getaria,DONOSTIALDEA,UROLA_KOSTA,<25,0,0,6.878,4.8146,2.0633999999999997,0.0,146.69400000000002,102.6858,44.0082,0.0
1477,Astigarraga,Getaria,DONOSTIALDEA,UROLA_KOSTA,<25,0,1,6.121,4.2847,1.8363,0.0,136.432,95.50239999999998,40.92959999999999,0.0
1478,Astigarraga,Getaria,DONOSTIALDEA,UROLA_KOSTA,<25,1,0,8.314,5.8198,2.4942,0.0,169.657,118.75990000000002,50.8971,0.0
1479,Astigarraga,Getaria,DONOSTIALDEA,UROLA_KOSTA,<25,1,1,4.563,3.1941,1.3688999999999998,0.0,97.217,68.05189999999999,29.1651,0.0
1480,Astigarraga,Hernani,DONOSTIALDEA,DONOSTIALDEA,<2,0,0,224.263,22.4263,22.4263,179.4104,355.096,35.509600000000006,35.509600000000006,284.07680000000005
1481,Astigarraga,Hernani,DONOSTIALDEA,DONOSTIALDEA,<2,0,1,1364.766,136.4766,136.4766,1091.8128000000002,1954.3990000000001,195.43990000000002,195.43990000000002,1563.5192000000002
1482,Astigarraga,Hernani,DONOSTIALDEA,DONOSTIALDEA,<2,1,0,888.636,88.8636,88.8636,710.9088,1292.3709999999999,129.2371,129.2371,1033.8968
1483,Astigarraga,Hernani,DONOSTIALDEA,DONOSTIALDEA,<2,1,1,175.269,17.5269,17.5269,140.2152,235.628,23.562800000000003,23.562800000000003,188.50240000000002
1484,Astigarraga,Hernani,DONOSTIALDEA,DONOSTIALDEA,<25,0,0,883.67,618.569,265.101,0.0,2679.38,1875.566,803.814,0.0
1485,Astigarraga,Hernani,DONOSTIALDEA,DONOSTIALDEA,<25,0,1,5199.862,3639.9034,1559.9586,0.0,15136.551,10595.5857,4540.9653,0.0
1486,Astigarraga,Hernani,DONOSTIALDEA,DONOSTIALDEA,<25,1,0,1761.103,1232.7721,528.3308999999999,0.0,5134.4130000000005,3594.0890999999997,1540.3238999999999,0.0
1487,Astigarraga,Hernani,DONOSTIALDEA,DONOSTIALDEA,<25,1,1,552.72,386.904,165.816,0.0,1681.734,1177.2138,504.5202,0.0
1488,Astigarraga,Hondarribia,DONOSTIALDEA,BAJO_BIDASOA,<25,0,0,128.478,89.93459999999999,38.5434,0.0,1862.102,1303.4714,558.6306,0.0
1489,Astigarraga,Hondarribia,DONOSTIALDEA,BAJO_BIDASOA,<25,0,1,152.156,106.50919999999999,45.6468,0.0,2204.017,1542.8119,661.2051,0.0
1490,Astigarraga,Hondarribia,DONOSTIALDEA,BAJO_BIDASOA,<25,1,0,33.645,23.5515,10.093499999999999,0.0,475.289,332.7023,142.58669999999998,0.0
1491,Astigarraga,Hondarribia,DONOSTIALDEA,BAJO_BIDASOA,<25,1,1,16.668,11.6676,5.0004,0.0,208.836,146.1852,62.650800000000004,0.0
1492,Astigarraga,Ibarra,DONOSTIALDEA,TOLOSALDEA,<25,0,0,16.141,11.298699999999998,4.842299999999999,0.0,302.533,211.7731,90.7599,0.0
1493,Astigarraga,Ibarra,DONOSTIALDEA,TOLOSALDEA,<25,0,1,81.209,56.8463,24.3627,0.0,1522.821,1065.9747,456.8463,0.0
1494,Astigarraga,Ibarra,DONOSTIALDEA,TOLOSALDEA,<25,1,0,7.337999999999999,5.1366,2.2013999999999996,0.0,142.017,99.41189999999997,42.6051,0.0
1495,Astigarraga,Idiazabal AM,DONOSTIALDEA,GOIERRI,>25,0,0,28.927,24.58795,4.33905,0.0,1072.228,911.3938,160.8342,0.0
1496,Astigarraga,Idiazabal AM,DONOSTIALDEA,GOIERRI,>25,0,1,5.151,4.378349999999999,0.77265,0.0,187.024,158.97039999999998,28.053600000000003,0.0
1497,Astigarraga,Idiazabal AM,DONOSTIALDEA,GOIERRI,>25,1,0,18.919000000000004,16.08115,2.83785,0.0,659.7840000000001,560.8163999999999,98.9676,0.0
1498,Astigarraga,Irun,DONOSTIALDEA,BAJO_BIDASOA,<25,0,0,350.064,245.0448,105.0192,0.0,4885.16,3419.612,1465.548,0.0
1499,Astigarraga,Irun,DONOSTIALDEA,BAJO_BIDASOA,<25,0,1,411.68,288.176,123.50399999999999,0.0,5422.373,3795.6611,1626.7119,0.0
1500,Astigarraga,Irun,DONOSTIALDEA,BAJO_BIDASOA,<25,1,0,331.773,232.2411,99.5319,0.0,4491.811,3144.2677,1347.5433,0.0
1501,Astigarraga,Irun,DONOSTIALDEA,BAJO_BIDASOA,<25,1,1,121.589,85.1123,36.4767,0.0,1636.761,1145.7327,491.0283,0.0
1502,Astigarraga,Lasarte-Oria,DONOSTIALDEA,DONOSTIALDEA,<25,0,0,125.298,87.7086,37.5894,0.0,795.136,556.5952,238.5408,0.0
1503,Astigarraga,Lasarte-Oria,DONOSTIALDEA,DONOSTIALDEA,<25,0,1,588.241,411.7687,176.4723,0.0,3307.247,2315.0729,992.1741,0.0
1504,Astigarraga,Lasarte-Oria,DONOSTIALDEA,DONOSTIALDEA,<25,1,0,391.104,273.7728,117.3312,0.0,2294.799,1606.3593,688.4397,0.0
1505,Astigarraga,Lasarte-Oria,DONOSTIALDEA,DONOSTIALDEA,<25,1,1,105.827,74.07889999999999,31.7481,0.0,543.14,380.198,162.94199999999998,0.0
1506,Astigarraga,Lazkao,DONOSTIALDEA,GOIERRI,>25,0,1,25.201,21.42085,3.78015,0.0,838.4490000000001,712.68165,125.76735000000001,0.0
1507,Astigarraga,Lazkao,DONOSTIALDEA,GOIERRI,>25,1,0,21.169,17.99365,3.17535,0.0,745.981,634.08385,111.89715,0.0
1508,Astigarraga,Legazpi,DONOSTIALDEA,GOIERRI,>25,0,1,8.886,7.553099999999999,1.3329,0.0,362.554,308.1709,54.3831,0.0
1509,Astigarraga,Legazpi,DONOSTIALDEA,GOIERRI,>25,1,0,26.098,22.1833,3.9147,0.0,1044.843,888.1165500000001,156.72645,0.0
1510,Astigarraga,Legorreta AM,DONOSTIALDEA,TOLOSALDEA,<25,0,0,32.491,22.7437,9.7473,0.0,755.066,528.5462,226.5198,0.0
1511,Astigarraga,Legorreta AM,DONOSTIALDEA,TOLOSALDEA,<25,0,1,26.133000000000003,18.293100000000003,7.8399,0.0,619.198,433.43859999999995,185.75940000000003,0.0
1512,Astigarraga,Legorreta AM,DONOSTIALDEA,TOLOSALDEA,<25,1,1,9.725999999999999,6.8082,2.9177999999999997,0.0,217.14999999999998,152.005,65.145,0.0
1513,Astigarraga,Legorreta AM,DONOSTIALDEA,TOLOSALDEA,>25,0,0,3.7300000000000004,3.1704999999999997,0.5595,0.0,99.05600000000001,84.19760000000001,14.8584,0.0
1514,Astigarraga,Legorreta AM,DONOSTIALDEA,TOLOSALDEA,>25,0,1,31.344,26.642400000000002,4.7016,0.0,851.743,723.98155,127.76145,0.0
1515,Astigarraga,Legorreta AM,DONOSTIALDEA,TOLOSALDEA,>25,1,0,16.141,13.719849999999996,2.4211499999999995,0.0,436.979,371.4321499999999,65.54684999999999,0.0
1516,Astigarraga,Lezo,DONOSTIALDEA,DONOSTIALDEA,<25,0,0,27.407,19.1849,8.2221,0.0,171.757,120.22989999999999,51.5271,0.0
1517,Astigarraga,Lezo,DONOSTIALDEA,DONOSTIALDEA,<25,0,1,96.051,67.2357,28.8153,0.0,578.852,405.1964,173.6556,0.0
1518,Astigarraga,Lezo,DONOSTIALDEA,DONOSTIALDEA,<25,1,0,204.814,143.3698,61.4442,0.0,1456.301,1019.4107,436.89029999999997,0.0
1519,Astigarraga,Lezo,DONOSTIALDEA,DONOSTIALDEA,<25,1,1,29.265,20.485500000000002,8.7795,0.0,223.672,156.5704,67.10159999999999,0.0
1520,Astigarraga,Mutriku AM,DONOSTIALDEA,BAJO_DEBA,>25,0,1,11.251999999999999,9.5642,1.6877999999999997,0.0,383.996,326.39660000000003,57.599399999999996,0.0
1521,Astigarraga,Mutriku AM,DONOSTIALDEA,BAJO_DEBA,>25,1,0,5.739,4.87815,0.86085,0.0,197.747,168.08495,29.662050000000004,0.0
1522,Astigarraga,Oiartzun,DONOSTIALDEA,DONOSTIALDEA,<25,0,0,208.388,145.8716,62.5164,0.0,1646.8890000000001,1152.8223,494.0667,0.0
1523,Astigarraga,Oiartzun,DONOSTIALDEA,DONOSTIALDEA,<25,0,1,737.65,516.355,221.295,0.0,5447.947,3813.5629,1634.3841,0.0
1524,Astigarraga,Oiartzun,DONOSTIALDEA,DONOSTIALDEA,<25,1,0,463.908,324.7356,139.17239999999998,0.0,3244.072,2270.8504,973.2216,0.0
1525,Astigarraga,Oiartzun,DONOSTIALDEA,DONOSTIALDEA,<25,1,1,123.075,86.1525,36.9225,0.0,779.226,545.4581999999999,233.7678,0.0
1526,Astigarraga,Ordizia,DONOSTIALDEA,GOIERRI,>25,0,0,14.895,12.66075,2.23425,0.0,485.301,412.50585,72.79515,0.0
1527,Astigarraga,Ordizia,DONOSTIALDEA,GOIERRI,>25,0,1,53.824,45.7504,8.073599999999999,0.0,1669.034,1418.6788999999999,250.3551,0.0
1528,Astigarraga,Ordizia,DONOSTIALDEA,GOIERRI,>25,1,0,65.176,55.3996,9.7764,0.0,2060.136,1751.1156,309.0204,0.0
1529,Astigarraga,Ordizia,DONOSTIALDEA,GOIERRI,>25,1,1,5.559,4.72515,0.83385,0.0,176.168,149.74280000000002,26.4252,0.0
1530,Astigarraga,Orio,DONOSTIALDEA,UROLA_KOSTA,<25,0,0,18.608,13.025599999999999,5.5824,0.0,250.85399999999998,175.5978,75.25619999999999,0.0
1531,Astigarraga,Orio,DONOSTIALDEA,UROLA_KOSTA,<25,0,1,79.255,55.4785,23.7765,0.0,1116.245,781.3715,334.8735,0.0
1532,Astigarraga,Orio,DONOSTIALDEA,UROLA_KOSTA,<25,1,0,7.4110000000000005,5.1876999999999995,2.2233,0.0,107.61099999999999,75.3277,32.2833,0.0
1533,Astigarraga,Oñati,DONOSTIALDEA,ALTO_DEBA,>25,0,0,5.157,4.38345,0.77355,0.0,227.725,193.56625,34.15875,0.0
1534,Astigarraga,Oñati,DONOSTIALDEA,ALTO_DEBA,>25,0,1,8.223,6.9895499999999995,1.23345,0.0,388.60400000000004,330.3134,58.29060000000001,0.0
1535,Astigarraga,Pasaia,DONOSTIALDEA,DONOSTIALDEA,<25,0,0,101.652,71.15639999999999,30.4956,0.0,489.46,342.62199999999996,146.838,0.0
1536,Astigarraga,Pasaia,DONOSTIALDEA,DONOSTIALDEA,<25,0,1,330.759,231.5313,99.2277,0.0,1640.551,1148.3857,492.1653,0.0
1537,Astigarraga,Pasaia,DONOSTIALDEA,DONOSTIALDEA,<25,1,0,158.805,111.1635,47.6415,0.0,780.944,546.6608,234.28320000000002,0.0
1538,Astigarraga,Pasaia,DONOSTIALDEA,DONOSTIALDEA,<25,1,1,29.776,20.8432,8.9328,0.0,141.177,98.8239,42.3531,0.0
1539,Astigarraga,Soraluze-Placencia de las Armas AM,DONOSTIALDEA,ALTO_DEBA,>25,0,1,14.0,11.9,2.1,0.0,545.488,463.66480000000007,81.82320000000001,0.0
1540,Astigarraga,Tolosa,DONOSTIALDEA,TOLOSALDEA,<25,0,0,59.501999999999995,41.651399999999995,17.8506,0.0,1142.0,799.4,342.6,0.0
1541,Astigarraga,Tolosa,DONOSTIALDEA,TOLOSALDEA,<25,0,1,171.222,119.8554,51.3666,0.0,3248.945,2274.2615,974.6835,0.0
1542,Astigarraga,Tolosa,DONOSTIALDEA,TOLOSALDEA,<25,1,0,239.55,167.685,71.865,0.0,4477.057,3133.9399,1343.1171,0.0
1543,Astigarraga,Tolosa,DONOSTIALDEA,TOLOSALDEA,<25,1,1,38.409,26.886300000000002,11.522699999999999,0.0,755.5219999999999,528.8653999999999,226.6566,0.0
1544,Astigarraga,Urnieta,DONOSTIALDEA,DONOSTIALDEA,<25,0,0,183.66899999999998,128.5683,55.100699999999996,0.0,793.569,555.4983,238.0707,0.0
1545,Astigarraga,Urnieta,DONOSTIALDEA,DONOSTIALDEA,<25,0,1,1657.174,1160.0218,497.1522,0.0,7318.149,5122.704299999999,2195.4447,0.0
1546,Astigarraga,Urnieta,DONOSTIALDEA,DONOSTIALDEA,<25,1,0,600.046,420.0322,180.0138,0.0,2771.539,1940.0773,831.4617,0.0
1547,Astigarraga,Urnieta,DONOSTIALDEA,DONOSTIALDEA,<25,1,1,57.679,40.3753,17.3037,0.0,291.059,203.7413,87.31769999999999,0.0
1548,Astigarraga,Urretxu AM,DONOSTIALDEA,ALTO_DEBA,>25,0,1,43.123,36.65455,6.46845,0.0,1558.952,1325.1091999999999,233.8428,0.0
1549,Astigarraga,Usurbil,DONOSTIALDEA,DONOSTIALDEA,<25,0,0,89.424,62.5968,26.827199999999998,0.0,699.727,489.8089,209.9181,0.0
1550,Astigarraga,Usurbil,DONOSTIALDEA,DONOSTIALDEA,<25,0,1,507.117,354.9819,152.1351,0.0,3852.846,2696.9921999999997,1155.8537999999999,0.0
1551,Astigarraga,Usurbil,DONOSTIALDEA,DONOSTIALDEA,<25,1,0,359.777,251.8439,107.9331,0.0,2924.869,2047.4083,877.4607,0.0
1552,Astigarraga,Usurbil,DONOSTIALDEA,DONOSTIALDEA,<25,1,1,70.815,49.570499999999996,21.244500000000002,0.0,486.002,340.2014,145.8006,0.0
1553,Astigarraga,Villabona,DONOSTIALDEA,TOLOSALDEA,<25,0,0,20.758,14.5306,6.227399999999999,0.0,277.443,194.2101,83.2329,0.0
1554,Astigarraga,Villabona,DONOSTIALDEA,TOLOSALDEA,<25,0,1,84.193,58.9351,25.2579,0.0,1133.3310000000001,793.3317,339.99929999999995,0.0
1555,Astigarraga,Villabona,DONOSTIALDEA,TOLOSALDEA,<25,1,0,151.891,106.32369999999999,45.567299999999996,0.0,2051.051,1435.7357,615.3153,0.0
1556,Astigarraga,Villabona,DONOSTIALDEA,TOLOSALDEA,<25,1,1,13.847000000000001,9.6929,4.1541,0.0,170.46599999999998,119.32619999999997,51.1398,0.0
1557,Astigarraga,Zarautz,DONOSTIALDEA,UROLA_KOSTA,<25,0,0,20.307000000000002,14.214899999999998,6.0921,0.0,385.06500000000005,269.54549999999995,115.51950000000001,0.0
1558,Astigarraga,Zarautz,DONOSTIALDEA,UROLA_KOSTA,<25,0,1,108.899,76.2293,32.6697,0.0,1974.36,1382.052,592.308,0.0
1559,Astigarraga,Zarautz,DONOSTIALDEA,UROLA_KOSTA,<25,1,0,133.736,93.6152,40.1208,0.0,2405.036,1683.5252,721.5108,0.0
1560,Astigarraga,Zarautz,DONOSTIALDEA,UROLA_KOSTA,<25,1,1,16.552,11.5864,4.965599999999999,0.0,313.94,219.75799999999995,94.18199999999999,0.0
1561,Astigarraga,Zegama AM,DONOSTIALDEA,GOIERRI,>25,0,0,26.098,22.1833,3.9147,0.0,924.323,785.67455,138.64845,0.0
1562,Astigarraga,Zegama AM,DONOSTIALDEA,GOIERRI,>25,0,1,16.043,13.636550000000002,2.40645,0.0,641.596,545.3566000000001,96.2394,0.0
1563,Astigarraga,Zegama AM,DONOSTIALDEA,GOIERRI,>25,1,0,18.677,15.87545,2.8015499999999998,0.0,654.141,556.0198499999999,98.12115,0.0
1564,Astigarraga,Zestoa AM,DONOSTIALDEA,UROLA_KOSTA,<25,0,0,2.528,1.7695999999999998,0.7584,0.0,62.708,43.8956,18.8124,0.0
1565,Astigarraga,Zestoa AM,DONOSTIALDEA,UROLA_KOSTA,<25,0,1,51.21,35.847,15.363,0.0,1240.319,868.2232999999999,372.09569999999997,0.0
1566,Astigarraga,Zestoa AM,DONOSTIALDEA,UROLA_KOSTA,>25,0,0,2.553,2.17005,0.3829499999999999,0.0,65.369,55.56365,9.80535,0.0
1567,Astigarraga,Zestoa AM,DONOSTIALDEA,UROLA_KOSTA,>25,0,1,51.724000000000004,43.9654,7.7585999999999995,0.0,1336.107,1135.69095,200.41604999999998,0.0
1568,Astigarraga,Zestoa AM,DONOSTIALDEA,UROLA_KOSTA,>25,1,0,17.417,14.80445,2.61255,0.0,441.62,375.377,66.243,0.0
1569,Astigarraga,Zizurkil AM,DONOSTIALDEA,TOLOSALDEA,<25,0,0,52.641999999999996,36.849399999999996,15.792599999999998,0.0,670.438,469.3066,201.13139999999999,0.0
1570,Astigarraga,Zizurkil AM,DONOSTIALDEA,TOLOSALDEA,<25,0,1,108.238,75.7666,32.471399999999996,0.0,1401.096,980.7671999999999,420.32879999999994,0.0
1571,Astigarraga,Zizurkil AM,DONOSTIALDEA,TOLOSALDEA,<25,1,0,126.011,88.2077,37.8033,0.0,1547.465,1083.2255,464.23949999999996,0.0
1572,Astigarraga,Zizurkil AM,DONOSTIALDEA,TOLOSALDEA,<25,1,1,37.186,26.0302,11.1558,0.0,426.659,298.6613,127.9977,0.0
1573,Astigarraga,Zumaia,DONOSTIALDEA,UROLA_KOSTA,<25,0,0,5.35,3.745,1.6049999999999998,0.0,132.017,92.4119,39.60509999999999,0.0
1574,Astigarraga,Zumaia,DONOSTIALDEA,UROLA_KOSTA,<25,0,1,20.588,14.4116,6.1764,0.0,508.394,355.8758,152.51819999999998,0.0
1575,Astigarraga,Zumaia,DONOSTIALDEA,UROLA_KOSTA,<25,1,0,4.119,2.8833,1.2356999999999998,0.0,101.163,70.8141,30.348899999999997,0.0
1576,Astigarraga,Zumaia,DONOSTIALDEA,UROLA_KOSTA,>25,0,0,11.546,9.8141,1.7318999999999998,0.0,312.116,265.2986,46.81739999999999,0.0
1577,Astigarraga,Zumaia,DONOSTIALDEA,UROLA_KOSTA,>25,0,1,9.661999999999999,8.2127,1.4493,0.0,250.635,213.03975000000003,37.59525,0.0
1578,Astigarraga,Zumaia,DONOSTIALDEA,UROLA_KOSTA,>25,1,0,21.908,18.6218,3.2862,0.0,562.914,478.4769,84.4371,0.0
1579,Astigarraga,Zumaia,DONOSTIALDEA,UROLA_KOSTA,>25,1,1,4.242,3.6057,0.6363,0.0,106.44,90.474,15.966,0.0
1580,Astigarraga,Zumarraga,DONOSTIALDEA,GOIERRI,>25,0,0,7.984,6.7864,1.1976,0.0,286.102,243.18669999999997,42.9153,0.0
1581,Astigarraga,Zumarraga,DONOSTIALDEA,GOIERRI,>25,0,1,11.525,9.79625,1.7287499999999998,0.0,424.84799999999996,361.1208,63.727199999999996,0.0
1582,Astigarraga,Zumarraga,DONOSTIALDEA,GOIERRI,>25,1,0,36.907,31.37095,5.5360499999999995,0.0,1328.656,1129.3575999999998,199.2984,0.0
1583,Astigarraga,Zumarraga,DONOSTIALDEA,GOIERRI,>25,1,1,7.739000000000001,6.57815,1.16085,0.0,279.906,237.9201,41.9859,0.0
1584,Astigarraga,alava,DONOSTIALDEA,alava,>25,0,0,97.389,82.78065,14.60835,0.0,7573.129,6437.15965,1135.96935,0.0
1585,Astigarraga,alava,DONOSTIALDEA,alava,>25,0,1,61.356,52.1526,9.2034,0.0,4638.124,3942.4054,695.7185999999999,0.0
1586,Astigarraga,alava,DONOSTIALDEA,alava,>25,1,0,15.771,13.40535,2.36565,0.0,1184.613,1006.92105,177.69195000000002,0.0
1587,Astigarraga,alava,DONOSTIALDEA,alava,>25,1,1,4.643,3.94655,0.6964499999999999,0.0,344.784,293.0664,51.7176,0.0
1588,Astigarraga,bizkaia,DONOSTIALDEA,bizkaia,>25,0,0,291.676,247.9246,43.7514,0.0,22253.631,18915.58635,3338.04465,0.0
1589,Astigarraga,bizkaia,DONOSTIALDEA,bizkaia,>25,0,1,207.297,176.20245,31.094549999999998,0.0,14955.868999999999,12712.48865,2243.38035,0.0
1590,Astigarraga,bizkaia,DONOSTIALDEA,bizkaia,>25,1,0,92.404,78.54339999999999,13.8606,0.0,6575.749,5589.38665,986.3623499999999,0.0
1591,Astigarraga,francia,DONOSTIALDEA,francia,<25,0,0,9.186,6.4302,2.7558,0.0,143.252,100.2764,42.9756,0.0
1592,Astigarraga,francia,DONOSTIALDEA,francia,<25,1,0,8.029,5.620299999999999,2.4087,0.0,121.381,84.96669999999999,36.4143,0.0
1593,Astigarraga,navarra,DONOSTIALDEA,navarra,<25,0,0,122.14,85.49799999999999,36.641999999999996,0.0,2094.208,1465.9455999999998,628.2624,0.0
1594,Astigarraga,navarra,DONOSTIALDEA,navarra,<25,0,1,27.011,18.9077,8.103299999999999,0.0,413.82,289.674,124.14599999999999,0.0
1595,Astigarraga,navarra,DONOSTIALDEA,navarra,<25,1,0,10.472,7.3304,3.1415999999999995,0.0,212.137,148.49589999999998,63.6411,0.0
1596,Astigarraga,navarra,DONOSTIALDEA,navarra,>25,0,0,201.774,171.5079,30.2661,0.0,12316.951,10469.40835,1847.5426499999999,0.0
1597,Astigarraga,navarra,DONOSTIALDEA,navarra,>25,0,1,72.533,61.65305,10.87995,0.0,6703.706,5698.1501,1005.5559,0.0
1598,Astigarraga,navarra,DONOSTIALDEA,navarra,>25,1,0,107.125,91.05624999999999,16.06875,0.0,5382.732,4575.3222,807.4098,0.0
1599,Astigarraga,resto españa,DONOSTIALDEA,resto_españa,<25,0,0,43.852,30.6964,13.1556,0.0,665.57,465.899,199.671,0.0
1600,Astigarraga,resto españa,DONOSTIALDEA,resto_españa,<25,0,1,23.115,16.1805,6.9345,0.0,322.01,225.40699999999998,96.603,0.0
1601,Astigarraga,resto españa,DONOSTIALDEA,resto_españa,<25,1,0,16.699,11.6893,5.0097,0.0,244.914,171.4398,73.4742,0.0
1602,Astigarraga,resto españa,DONOSTIALDEA,resto_españa,>25,0,0,368.566,313.2811,55.2849,0.0,111837.742,95062.08069999999,16775.6613,0.0
1603,Astigarraga,resto españa,DONOSTIALDEA,resto_españa,>25,0,1,113.648,96.60079999999999,17.0472,0.0,22994.857,19545.62845,3449.22855,0.0
1604,Astigarraga,resto españa,DONOSTIALDEA,resto_españa,>25,1,0,23.313,19.816049999999997,3.49695,0.0,6572.009,5586.20765,985.8013500000001,0.0
1605,Azkoitia,Aia AM,UROLA_KOSTA,UROLA_KOSTA,<25,0,0,37.548,26.2836,11.2644,0.0,586.685,410.6795,176.00549999999998,0.0
1606,Azkoitia,Aia AM,UROLA_KOSTA,UROLA_KOSTA,<25,0,1,81.657,57.1599,24.4971,0.0,1402.824,981.9768,420.8472,0.0
1607,Azkoitia,Aia AM,UROLA_KOSTA,UROLA_KOSTA,<25,1,0,32.66,22.862000000000002,9.798,0.0,498.01,348.60699999999997,149.403,0.0
1608,Azkoitia,Aia AM,UROLA_KOSTA,UROLA_KOSTA,<25,1,1,13.265,9.2855,3.9795,0.0,203.119,142.18329999999997,60.935700000000004,0.0
1609,Azkoitia,Alegia AM,UROLA_KOSTA,TOLOSALDEA,<25,0,0,23.779,16.6453,7.1337,0.0,505.14300000000003,353.6001,151.5429,0.0
1610,Azkoitia,Alegia AM,UROLA_KOSTA,TOLOSALDEA,<25,0,1,16.061999999999998,11.2434,4.8186,0.0,317.461,222.22269999999997,95.2383,0.0
1611,Azkoitia,Alegia AM,UROLA_KOSTA,TOLOSALDEA,<25,1,0,3.914,2.7398,1.1742,0.0,71.839,50.2873,21.5517,0.0
1612,Azkoitia,Andoain,UROLA_KOSTA,DONOSTIALDEA,<25,0,0,6.494,4.5458,1.9482,0.0,157.435,110.2045,47.2305,0.0
1613,Azkoitia,Andoain,UROLA_KOSTA,DONOSTIALDEA,<25,0,1,14.727,10.3089,4.4181,0.0,348.367,243.8569,104.5101,0.0
1614,Azkoitia,Andoain,UROLA_KOSTA,DONOSTIALDEA,<25,1,0,42.819,29.973300000000002,12.845699999999999,0.0,1015.773,711.0411,304.7319,0.0
1615,Azkoitia,Andoain,UROLA_KOSTA,DONOSTIALDEA,>25,0,0,11.132,9.4622,1.6698,0.0,283.929,241.33965,42.589349999999996,0.0
1616,Azkoitia,Andoain,UROLA_KOSTA,DONOSTIALDEA,>25,0,1,6.133,5.21305,0.91995,0.0,161.442,137.2257,24.2163,0.0
1617,Azkoitia,Andoain,UROLA_KOSTA,DONOSTIALDEA,>25,1,0,10.066,8.5561,1.5099,0.0,254.58100000000002,216.39385000000001,38.18715,0.0
1618,Azkoitia,Anoeta AM,UROLA_KOSTA,TOLOSALDEA,<25,0,0,5.32,3.724,1.596,0.0,107.224,75.0568,32.1672,0.0
1619,Azkoitia,Anoeta AM,UROLA_KOSTA,TOLOSALDEA,<25,0,1,15.071000000000002,10.5497,4.5213,0.0,293.93600000000004,205.7552,88.1808,0.0
1620,Azkoitia,Anoeta AM,UROLA_KOSTA,TOLOSALDEA,<25,1,0,26.777,18.7439,8.0331,0.0,530.232,371.1624,159.0696,0.0
1621,Azkoitia,Aretxabaleta,UROLA_KOSTA,ALTO_DEBA,<25,0,0,25.0,17.5,7.5,0.0,562.815,393.9705,168.8445,0.0
1622,Azkoitia,Aretxabaleta,UROLA_KOSTA,ALTO_DEBA,<25,0,1,57.062,39.9434,17.1186,0.0,1226.069,858.2483,367.8207,0.0
1623,Azkoitia,Aretxabaleta,UROLA_KOSTA,ALTO_DEBA,<25,1,0,93.986,65.7902,28.1958,0.0,2050.605,1435.4234999999999,615.1815,0.0
